
n:		Tiempo:

4		0.0001660	
5		0.0002230	
6		0.0002600	
7		0.0003080	
8		0.0003450	
9		0.0003810	
10		0.0004240	
11		0.0004600	
12		0.0004960	
13		0.0005390	
14		0.0005750	
15		0.0006110	
16		0.0006540	
17		0.0006930	
18		0.0007290	
19		0.0007720	
20		0.0008090	
21		0.0008520	
22		0.0008890	
23		0.0009260	
24		0.0009690	
25		0.0010050	
26		0.0010420	
27		0.0010980	
28		0.0011360	
29		0.0011730	
30		0.0012160	
31		0.0012520	
32		0.0012890	
33		0.0013330	
34		0.0013770	
35		0.0014140	
36		0.0014560	
37		0.0014930	
38		0.0015330	
39		0.0015760	
40		0.0016120	
41		0.0016490	
42		0.0016910	
43		0.0017280	
44		0.0017710	
45		0.0018070	
46		0.0018440	
47		0.0018870	
48		0.0019260	
49		0.0019630	
50		0.0020050	
51		0.0020450	
52		0.0020820	
53		0.0021240	
54		0.0021600	
55		0.0021970	
56		0.0022400	
57		0.0022820	
58		0.0023180	
59		0.0023630	
60		0.0023990	
61		0.0024360	
62		0.0024780	
63		0.0026180	
64		0.0026570	
65		0.0027000	
66		0.0027360	
67		0.0027790	
68		0.0029450	
69		0.0029880	
70		0.0030320	
71		0.0030680	
72		0.0031050	
73		0.0031480	
74		0.0031850	
75		0.0032230	
76		0.0032730	
77		0.0033100	
78		0.0033450	
79		0.0033920	
80		0.0034350	
81		0.0034710	
82		0.0035140	
83		0.0035500	
84		0.0035860	
85		0.0036290	
86		0.0036650	
87		0.0037010	
88		0.0037450	
89		0.0037810	
90		0.0038270	
91		0.0038630	
92		0.0039000	
93		0.0039420	
94		0.0039790	
95		0.0040150	
96		0.0040570	
97		0.0040940	
98		0.0041300	
99		0.0041740	
100		0.0042160	
101		0.0042520	
102		0.0042950	
103		0.0043390	
104		0.0043750	
105		0.0044180	
106		0.0044540	
107		0.0044900	
108		0.0045330	
109		0.0045700	
110		0.0046060	
111		0.0046520	
112		0.0046890	
113		0.0047310	
114		0.0047680	
115		0.0048040	
116		0.0048480	
117		0.0048850	
118		0.0049210	
119		0.0049640	
120		0.0050010	
121		0.0050410	
122		0.0050840	
123		0.0051210	
124		0.0051570	
125		0.0052030	
126		0.0052470	
127		0.0052830	
128		0.0053260	
129		0.0053630	
130		0.0053990	
131		0.0054450	
132		0.0054810	
133		0.0055180	
134		0.0055610	
135		0.0055980	
136		0.0056350	
137		0.0056790	
138		0.0057160	
139		0.0057580	
140		0.0057950	
141		0.0058310	
142		0.0058770	
143		0.0059140	
144		0.0059510	
145		0.0059920	
146		0.0060290	
147		0.0060650	
148		0.0061090	
149		0.0061550	
150		0.0061920	
151		0.0062380	
152		0.0062780	
153		0.0063150	
154		0.0063580	
155		0.0063930	
156		0.0064300	
157		0.0064730	
158		0.0065100	
159		0.0065460	
160		0.0065900	
161		0.0066260	
162		0.0066720	
163		0.0067080	
164		0.0067440	
165		0.0067870	
166		0.0069590	
167		0.0070000	
168		0.0070460	
169		0.0070840	
170		0.0071220	
171		0.0071670	
172		0.0072120	
173		0.0072540	
174		0.0073040	
175		0.0073430	
176		0.0073820	
177		0.0074260	
178		0.0074650	
179		0.0075030	
180		0.0075480	
181		0.0075860	
182		0.0076240	
183		0.0076700	
184		0.0077090	
185		0.0077540	
186		0.0077920	
187		0.0078310	
188		0.0078760	
189		0.0079140	
190		0.0079510	
191		0.0079970	
192		0.0080350	
193		0.0080740	
194		0.0081210	
195		0.0081650	
196		0.0082030	
197		0.0082480	
198		0.0082900	
199		0.0083290	
200		0.0083750	
201		0.0084130	
202		0.0084510	
203		0.0084970	
204		0.0085390	
205		0.0085770	
206		0.0086220	
207		0.0086600	
208		0.0087040	
209		0.0087420	
210		0.0087800	
211		0.0088250	
212		0.0088640	
213		0.0089020	
214		0.0089500	
215		0.0089880	
216		0.0090270	
217		0.0090710	
218		0.0091160	
219		0.0091540	
220		0.0091990	
221		0.0092370	
222		0.0092750	
223		0.0093240	
224		0.0093630	
225		0.0094050	
226		0.0094500	
227		0.0094880	
228		0.0095270	
229		0.0095720	
230		0.0096100	
231		0.0096550	
232		0.0096930	
233		0.0097310	
234		0.0097760	
235		0.0098180	
236		0.0098560	
237		0.0099010	
238		0.0099400	
239		0.0099780	
240		0.0100240	
241		0.0100690	
242		0.0101070	
243		0.0101520	
244		0.0101900	
245		0.0102290	
246		0.0102780	
247		0.0103200	
248		0.0103590	
249		0.0104030	
250		0.0104420	
251		0.0105810	
252		0.0106320	
253		0.0106700	
254		0.0107150	
255		0.0107540	
256		0.0107950	
257		0.0108770	
258		0.0108980	
259		0.0109180	
260		0.0109400	
261		0.0109600	
262		0.0109800	
263		0.0110030	
264		0.0110290	
265		0.0110490	
266		0.0110740	
267		0.0112840	
268		0.0113050	
269		0.0113290	
270		0.0113490	
271		0.0113690	
272		0.0113960	
273		0.0114160	
274		0.0114360	
275		0.0114590	
276		0.0114810	
277		0.0115050	
278		0.0115250	
279		0.0115440	
280		0.0115670	
281		0.0115870	
282		0.0116070	
283		0.0116300	
284		0.0116490	
285		0.0116680	
286		0.0116990	
287		0.0117180	
288		0.0117380	
289		0.0117610	
290		0.0117800	
291		0.0118000	
292		0.0118230	
293		0.0118420	
294		0.0118620	
295		0.0118850	
296		0.0119070	
297		0.0119280	
298		0.0119510	
299		0.0119750	
300		0.0119990	
301		0.0120180	
302		0.0120370	
303		0.0120610	
304		0.0120810	
305		0.0121010	
306		0.0121240	
307		0.0121450	
308		0.0121640	
309		0.0121920	
310		0.0122120	
311		0.0122320	
312		0.0122550	
313		0.0122750	
314		0.0122940	
315		0.0123180	
316		0.0123370	
317		0.0123570	
318		0.0123810	
319		0.0124010	
320		0.0124200	
321		0.0124460	
322		0.0124660	
323		0.0124890	
324		0.0125080	
325		0.0125280	
326		0.0125510	
327		0.0125700	
328		0.0125910	
329		0.0126140	
330		0.0126340	
331		0.0126530	
332		0.0126810	
333		0.0127010	
334		0.0127200	
335		0.0127430	
336		0.0127630	
337		0.0127820	
338		0.0128070	
339		0.0128260	
340		0.0128460	
341		0.0128700	
342		0.0128890	
343		0.0129080	
344		0.0129310	
345		0.0129530	
346		0.0129770	
347		0.0129970	
348		0.0130160	
349		0.0130400	
350		0.0130600	
351		0.0130790	
352		0.0131020	
353		0.0131210	
354		0.0131410	
355		0.0131690	
356		0.0131880	
357		0.0132070	
358		0.0132310	
359		0.0132510	
360		0.0132710	
361		0.0132930	
362		0.0133120	
363		0.0133310	
364		0.0133540	
365		0.0133740	
366		0.0133930	
367		0.0134160	
368		0.0135070	
369		0.0135370	
370		0.0135560	
371		0.0135750	
372		0.0135980	
373		0.0136160	
374		0.0136350	
375		0.0136570	
376		0.0136760	
377		0.0136940	
378		0.0137210	
379		0.0137400	
380		0.0137600	
381		0.0137830	
382		0.0138020	
383		0.0138210	
384		0.0138430	
385		0.0138610	
386		0.0138790	
387		0.0139020	
388		0.0139210	
389		0.0139390	
390		0.0139640	
391		0.0139820	
392		0.0140010	
393		0.0140240	
394		0.0140440	
395		0.0140670	
396		0.0140870	
397		0.0141060	
398		0.0141280	
399		0.0141470	
400		0.0141660	
401		0.0141940	
402		0.0142130	
403		0.0142330	
404		0.0142550	
405		0.0142740	
406		0.0142920	
407		0.0143150	
408		0.0143340	
409		0.0143520	
410		0.0143750	
411		0.0143960	
412		0.0144140	
413		0.0144360	
414		0.0144540	
415		0.0144730	
416		0.0144950	
417		0.0145150	
418		0.0145390	
419		0.0145580	
420		0.0145770	
421		0.0146010	
422		0.0146200	
423		0.0146380	
424		0.0146650	
425		0.0146830	
426		0.0147020	
427		0.0147240	
428		0.0147430	
429		0.0147610	
430		0.0147840	
431		0.0148030	
432		0.0148230	
433		0.0148450	
434		0.0148640	
435		0.0148830	
436		0.0149050	
437		0.0149240	
438		0.0149430	
439		0.0149650	
440		0.0149830	
441		0.0150060	
442		0.0150260	
443		0.0150470	
444		0.0150700	
445		0.0150890	
446		0.0151080	
447		0.0151350	
448		0.0151530	
449		0.0151720	
450		0.0151950	
451		0.0152140	
452		0.0152320	
453		0.0152560	
454		0.0152750	
455		0.0152930	
456		0.0153160	
457		0.0153340	
458		0.0153530	
459		0.0153750	
460		0.0153940	
461		0.0154130	
462		0.0154350	
463		0.0154560	
464		0.0154780	
465		0.0154970	
466		0.0155160	
467		0.0155400	
468		0.0155600	
469		0.0155780	
470		0.0156050	
471		0.0156250	
472		0.0156430	
473		0.0156680	
474		0.0156860	
475		0.0157050	
476		0.0157270	
477		0.0157460	
478		0.0157650	
479		0.0157870	
480		0.0158060	
481		0.0158250	
482		0.0158470	
483		0.0158660	
484		0.0158870	
485		0.0159090	
486		0.0159280	
487		0.0159500	
488		0.0159690	
489		0.0159870	
490		0.0160090	
491		0.0160280	
492		0.0160480	
493		0.0160750	
494		0.0160950	
495		0.0161140	
496		0.0161360	
497		0.0161540	
498		0.0161730	
499		0.0161950	
500		0.0162140	
501		0.0162330	
502		0.0162550	
503		0.0162740	
504		0.0162930	
505		0.0163160	
506		0.0163350	
507		0.0163540	
508		0.0163760	
509		0.0163950	
510		0.0164180	
511		0.0164360	
512		0.0164540	
513		0.0164770	
514		0.0164960	
515		0.0165160	
516		0.0165440	
517		0.0165630	
518		0.0165820	
519		0.0166050	
520		0.0166240	
521		0.0166420	
522		0.0166650	
523		0.0168310	
524		0.0168550	
525		0.0168810	
526		0.0169010	
527		0.0169210	
528		0.0169440	
529		0.0169640	
530		0.0169840	
531		0.0170070	
532		0.0170270	
533		0.0171050	
534		0.0171250	
535		0.0171470	
536		0.0171710	
537		0.0171910	
538		0.0172110	
539		0.0172380	
540		0.0172580	
541		0.0172820	
542		0.0173060	
543		0.0173250	
544		0.0173450	
545		0.0173690	
546		0.0173890	
547		0.0174080	
548		0.0174320	
549		0.0174520	
550		0.0174710	
551		0.0174950	
552		0.0175140	
553		0.0175340	
554		0.0175570	
555		0.0175760	
556		0.0176020	
557		0.0176210	
558		0.0176400	
559		0.0176640	
