
n:		Tiempo:

4		0.0002290	
5		0.0002940	
6		0.0003390	
7		0.0003930	
8		0.0004390	
9		0.0004820	
10		0.0005850	
11		0.0006330	
12		0.0006780	
13		0.0007280	
14		0.0007730	
15		0.0008160	
16		0.0008900	
17		0.0009420	
18		0.0009870	
19		0.0010350	
20		0.0010820	
21		0.0011320	
22		0.0011770	
23		0.0012210	
24		0.0012730	
25		0.0013170	
26		0.0013730	
27		0.0014530	
28		0.0015000	
29		0.0015430	
30		0.0015940	
31		0.0016380	
32		0.0016820	
33		0.0017320	
34		0.0017780	
35		0.0018210	
36		0.0018720	
37		0.0019150	
38		0.0019620	
39		0.0020120	
40		0.0020560	
41		0.0021000	
42		0.0021510	
43		0.0021940	
44		0.0022450	
45		0.0022890	
46		0.0023340	
47		0.0023840	
48		0.0024310	
49		0.0024740	
50		0.0025250	
51		0.0025720	
52		0.0026170	
53		0.0026670	
54		0.0027120	
55		0.0027550	
56		0.0028060	
57		0.0028490	
58		0.0028950	
59		0.0029470	
60		0.0029920	
61		0.0030360	
62		0.0030870	
63		0.0031300	
64		0.0031740	
65		0.0032240	
66		0.0032690	
67		0.0033180	
68		0.0033630	
69		0.0034090	
70		0.0034610	
71		0.0035050	
72		0.0035490	
73		0.0035990	
74		0.0036440	
75		0.0036950	
76		0.0037500	
77		0.0037950	
78		0.0038400	
79		0.0038920	
80		0.0039370	
81		0.0039800	
82		0.0040320	
83		0.0040750	
84		0.0041210	
85		0.0041710	
86		0.0042160	
87		0.0042590	
88		0.0043100	
89		0.0043530	
90		0.0044080	
91		0.0044510	
92		0.0044960	
93		0.0045460	
94		0.0045900	
95		0.0046320	
96		0.0046840	
97		0.0047270	
98		0.0047780	
99		0.0048280	
100		0.0048800	
101		0.0049240	
102		0.0049750	
103		0.0050190	
104		0.0050640	
105		0.0051130	
106		0.0052710	
107		0.0052960	
108		0.0053230	
109		0.0053450	
110		0.0053680	
111		0.0053950	
112		0.0054180	
113		0.0054430	
114		0.0054660	
115		0.0054880	
116		0.0055140	
117		0.0055360	
118		0.0055580	
119		0.0055840	
